,document,label
21935,진짜 개꿀잼.....꼭 봐야됨,1
21936,역시 갓문성!,1
21937,역시 요즘 칼럼은 박문성,1
21938,이 드라마는 어떻게 연기구멍이 하나도 없지?심지어 단역들조차 연기를 너무 잘함.,1
21939,상당수가 할머니라는데 대단하긴한거다 박보검,1
21940,국민의당 잘한다..응원합니다,1
21941,노승일 당신이 있어 대한민국은 살아 납니다,1
21942,역시테슬라다 대단해!,1
21943,그렇게 캠벨은 두목님으로 아스날의 레전드가 되었지..,1
21944,이런게 진짜 도전이지...,1
21945,진짜 테임즈 팔뚝을 비롯한 몸은 대박임,1
21946,수고하시는 특검에 응원을 보냅니다,1
21947,대한민국만세다^^,1
21948,소수만 걷는 꽃길이 아니라 국민이 걷는 꽃길이라니... 용기에 박수를 보냅니다!! 그것도 mbc사장 앞에서~ 멋집니다.,1
21949,커쇼마지막커브진심지렷다,1
21950,"진영이 작곡한 같은곳에서, 벚꽃이지면 진짜 명곡임....",1
21951,시영이는 얼굴도 예쁘고 운동도 잘하고 머리도 좋고 못하는게 뭐니,1
21952,승재 너무 귀여워~~ 사랑사랑하네♡♡,1
21953,형님~ 너무 멋있으십니다.,1
21954,맨탈갑!!!!!ㅋㅋㅋㅋㅋㅋㅋㅋ,1
21955,즐라탄 이 쉐리는 발기술 전나 좋은데 드리블을.안치냐,1
21956,이준기 포텐터지겠네 진짜 연기짱 카리스마 몰입도짱,1
21957,오늘 생일인데 축하좀 부탁드림,1
21958,참 흐뭇하네여 삼성에서골든글로브받길응원함다,1
21959,연기 넘 잘하시네요...최고!!^^,1
21960,외국 장관이지만 정말 본받을만한 장관이네요,1
21961,도산 안창호 선생의 숭고한 희생정신 잊지않겠습니다!,1
21962,왐마~~~ 멋지네~!!!,1
21963,와 어떻게 해도 예뻐ㅠㅠㅠ,1
21964,화이팅 트럼프.... 만세...,1
21965, 아마 인류사에 그정도로 완벽한 비주얼은 당분간 나오기 힘들듯,1
21966,그것이 효도인듯^^,1
21967,역시 국대 에이스다...!!,1
21968,야구는 모르는데 한화는 안다,1
21969, 앙리형 아스날 잠깐 와서 골 넣을때 겁나 감동했었음.,1
21970,은지원 매력이 정말 많은 사람이라 신서유기에서 보여주는 매력도 장난 아니구ㅠㅠ,1
21971,38사기동대 꼭보세요,1
21972,유재석 몸매 장난아니더라 ㅠㅠ,1
21973,척사광때부터 한예리님 연기 최고입니다!!!,1
21974, 딱 한번 나온 미용실 원장님의 아우라 또한 잊혀지질 않네요.ㅎㅎㅎ~~~,1
21975,"테베즈 ""향수병이 무슨 병이죠?""",1
21976,유재석소감 들으며 감동,1
21977,앞으로도 10년은 유재석천하 일듯 싶다.,1
21978,맨날 삽질만 주구장창하다가 아무짝에 쓸모없는 인물로 내려갔는데 마드리드 더비에서 기적의 헤트트릭했다고 우리동생들 신나서 빨아주네 ㅋㅋㅋ,1
21979,같이 얘기하며 일하며 긍정적으로 살다보면기쁨도 있고 행복도 있답니다.,1
21980,미국다운 멋진 행동이다...,1
21981, 그와중에도 모두들 질서지키고 평화시위하는 시민의식에 감동받음,1
21982,양상문감독 대단하다.,1
21983,당신을기억할꺼예요,1
21984, 진짜 마음이 따듯해지는 드라마 입니다.. 힐링됩니다 ㅜㅜㅜㅜ,1
21985,좋은 글 감사해요,1
21986,아내분이 너무 멋지시더라구요..,1
21987, 완전 대박이였음ㅠㅠ,1
21988,너무 멋지고 훌륭합니다.,1
21989,그래서 난 제로칼로리 콜라가 좋음.,1
21990,남다른 재능에 남다른 노력까지...가히 박효신이다.,1
21991,얼마전에 여친이 임신을 했습니다,1
21992,경향신문 전병역 기자야말로 진짜 기자다.,1
21993, 대단했어.,1
21994, 보는 내내 입가에 미소가 끊이지 않는 드라마!,1
21995, 저부터 영원히 삼성충성고객될거같네요,1
21996, 젠도 사랑스럽습니다,1
21997,13번받아도전혀부족함이없고 오천만이인정한 진정한대상입니다,1
21998,당연한 1위!!!,1
21999,이럴때 하라고 기립박수가 있는겁니다!!!,1
22000, 꿈이 현실로,1
22001,여자친구 노래만든 작곡가 동상 세워 줘라..,1
22002,예능에서활동하시는모습보면재미있고보기좋아요이상민화이팅!!!!,1
22003,수지 예쁘고 착하더라 존예짱예,1
22004, 추카추카,1
22005,난 지금도 가끔씩 엽기적인그녀 보는데...,1
22006,콜마회장님 대단하시네요 ㅠㅠㅠ,1
22007,좋은 노래 들려줘서 너무 감사했어요~,1
22008,그리고 눈호강용 드라마 좋아하는 사람들. 물론 좋죠.,1
22009, 너 오늘 아주 멋지다야.,1
22010, 근데 겁나 재밌네요^^;;;,1
22011, 그중 단연 이승엽은 난사람이고 된사람으로 생각한다.,1
22012,정말 양상문감독 인정 안할수가 없네요 .,1
22013, 진심용기있으시네요!,1
22014, 멋진남자 오바마,1
22015, 항상감사합니다,1
22016, 대박 한편의 영화본듯~~!!!!ㅠㅠ,1
22017,헌재 재판관님들 고생많으십니다.,1
22018, 아가의탄생도 아름다운순간!,1
22019,우와~어째든 대단햐,1
22020,김하늘이 뭔가 묘한 매력이 있긴 함~,1
22021,남녀노소 모두좋아하는 진정한대중가요의왕,1
22022,슬프고도 아름다운 이야기 입니다.,1
22023,세계사 유례없는 평화시민 혁명으로 기록될것입니다.,1
22024,정말 예쁨 ㅠㅠ,1
22025, 국민들모두 멋지십니다.,1
22026,캬 bbc까지 극찬을!!!!!,1
22027,전라도분들은 35만을 굳게 믿습니다.,1
22028,모정으로 가득찬 예술이네요,1
22029,너무 멋지세요!!!!!??,1
22030,와 추카추카~~꼭 건강한 아기 순산하시길요~~,1
22031,캬~사이다!!!,1
22032, 그래서 전문가들이 칭찬한단다,1
22033,미쳣다 미쳣어....이번시즌은 걍 너의시즌으로 만들어라!!,1
22034, 특검팀 힘내세요 !!!!,1
22035, 진정한 배우중배우세여!!,1
22036, 그리고 감사합니다.,1
22037, 비와이가 기존랲퍼랑 완전 차별화된 점은 불량스럽지가 않다는거 오히려 성실해보임 이런 랲퍼는 처음이다 진짜,1
22038,이승엽선수 정말 멋집니다!!!,1
22039,고난이도액션 와이어 연기수준급이네......,1
22040,도움주신분들 모두 고맙습니다:D1번2번3번4번,1
22041,결국시간이흘러서 기다리고기다리던전역날이왔네요ㅜㅜ,1
22042, 라며 공감해주는데말하면 말할수록 그 따뜻한 고마움에 눈물이 나는거있죠 ㅋㅋㅋㅋ,1
22043,다들 힘내시길 바래요 ㅠ,1
22044,나무막대 하나만으로도 이렇게 예쁜 그림이~~,1
22045,아이들도 좋아할거같고~에버랜드 튤립축제 진해군항제등 볼거리 많네요,1
22046,막 ㅇㅇ 정말 리스펙해요~,1
22047, 크흡작년에 이직해서 다니고있고 집안이 어려워서 엄마 도와준거때문에 돈 못모았었는데천만원이 눈앞에 있어서 기쁘네여 ㅋㅋㅋㅋㅋㅋ 오예!!,1
22048,정성이 담긴 이쁜손편지가 들어있네요^^,1
22049,자동차 너무 귀엽네요!!,1
22050,벚꽃도 피고 이제 정말 봄이네.,1
22051,다들 말씀과조언 감사합니다,1
22052,태어난지 5개월 됐는데 뒤집고 조금씩 기어다니는데 빠른건가요..,1
22053, 진심이렇게 슬픈영화는 처음이었다,1
22054, 응원 감사합니다 :)----------------------------------------------------------------------------------출근 07시 30분집에오는시간 12시?,1
22055,정말 위로가 필요했는데이 글로라도 위로가 되네요..,1
22056,진짜 팥의 맛을 제대로 느낄 수 있는 파리바게뜨 국산팥빙수!,1
22057, 기저귀에 안 싸고 변기통에응아한게..,1
22058,저는 최대한 긍정적으로 생각하는 '넌 감동이야' 구요,1
22059,  공중파 케이블 할것없이 여기저기 뛰어 다니는 도니형의 모습에  저도 좀더 열심히 일하고 공부해야겠다는 생각을 하네요.,1
22060,행복한 스케이터의 모습이어서 더욱 빛이나는 연기가 나온거 같다는생각이 들어요...,1
22061,  연아양 연기를 보고있으면 전율이 흐르는 것 같아요.,1
22062,아무리 못한다고 놀려도 끝까지 할려는 그마음!!!,1
22063,저번편지에 댓글 달아줘서 너무 고마워요,1
22064,요즘 최고의 인물입니다.,1
22065,어제 그 뮤직비디오 잊지 못합니다 ..,1
22066,넘 잘하심,1
22067, 고마워ㅠㅠ,1
22068,부상임에도 불구하고 그만한 연기가 나오다니요...,1
22069,   지금의 연아님의 장한 모습을 볼 수 있고  앞으로도 계속 지켜보며 응원할 수 있다는 것만으로도  연아님에게 감사할 뿐입니다.,1
22070, 많이 힘드셨을텐데 꾹 참으시고이렇게 즐거운 하루를 보내게해주셔서 정말 감사 또 감사드립니다!!(아!,1
22071,제가웬만한일로는 눈물같은거 안흘리는데 그때는 저도 모르게 눈물이흐르더군여^^;,1
22072,"그 무더운 여름날,캐나다에서 땀흘려가면서 노력한 보람이 마침내 나타나는 군요.",1
22073,     너무나 우리에게 분에 넘치는 감동을 주는군요.,1
22074,이 말이 너무 와닿습니다.,1
22075,하늘과 땅과 조상이  빚어낸 선녀 중에 선녀.............,1
22076,인간의승리같아요,1
22077,웜업에서 힘들었지만 경기에서 완벽하게 해내는 모습을 보고 엄청난 감탄을 했습니다.,1
22078, 정말 대단합니다....,1
22079,집에서 구하기 쉬운 재료로 간단히 만들수 있는 음식에 정말 감명받았습니다.,1
22080,  연아 선수의 저런 놀라운 기록과 관중들의 호응은  쉽게 얻어지는게 아니라 경기가 있기까지  수 많은 연습을 한 결과물일거에요.,1
22081,세상 진리인듯.,1
22082,진행너무잘해요,1
22083,  그렇게 허리부상이 있으면서도 열심히 하시고!,1
22084, 다시한번 반했어요.,1
22085, 진쨔 한번보면 눈물이 펑펑나올것같네욤ㅎㅎ,1
22086,티부에서 이요리 보면서 대단하다는걸 느겻네요^^,1
22087,멋진 활약 보여주셔뜸...,1
22088, 멋져 멋져 멋져.,1
22089,진짜 부러워요,1
22090,  그랑프리화이널 우승보다  연아선수 자신이  불안했던 자신을 이겨냈다는것이  더 훌룡한것임니다.,1
22091,너무 멋진경기였습니다,1
22092,세계최고의 스케이터입니다.ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1
22093,이 모든 괴물들과 싸우느라 정말 고생했어여.,1
22094,고등학생 때 점심먹고 쉬는 시간에 함께 어울릴 친구가 없어 적적할 때 항상 영상으로 달래주었던 연아선수..,1
22095,건강하게 몸 관리 잘 하시고언제나 그랬듯이 최선을 다하는 모습이 보물 같습니다.,1
22096,물론힘들고 어려운 것이지만  그래도 마음만으로라도  도전하고 싶은마음이 들게 해 주셨네요,1
22097,  백주부짱!!!,1
22098, 웃는 모습이 세상에서 제일 예쁜 두 천사가 한 날에 태어났다니 이건 정말 운명의 데스티니네요,1
22099,항상 매주 해피투게더 보지만 진짜 유느님 진행은 감탄을 하게 되네요,1
22100,"그당시 신인 3인방이던 유지현, 김재현, 서용빈 세선수가 대활약을 펼치던 그 때..",1
22101,정말 첫 출전에 너무 큰 기록을 세워서..,1
22102, 그리고 다른 방송에서도 1위 할 수 있게 제가 열심히 노력할게요ㅠㅠ,1
22103,형돈이형 추운 날씨에 다리다치고 노래연습 하니깐 너무 감동적이네요,1
22104, 자기 인생을 정말 열심히 살아가는 것 같아요.,1
22105,"나는 7번 에서 6번으로 내려 갔어여,,",1
22106, 유느님이하는프로그램마다저를 웃게해주셔서 고맙습니다,1
22107,선수들의 팀웍에 감동했고 성적에 한번더감탄했습니다.,1
22108,  정말 열심히 준비했구나 하는 생각 뿐이었어요~~,1
22109, 당신의 500일 축하합니다!,1
22110,아무리봐도 백쌤 만큼 손쉽게 맛잇게 빠르게 만드는 요리사는없는것같아요,1
22111,열시미 쉬셔서 내년 시즌 확실하게 준비하세여.,1
22112,제가 제일 좋아하는 팀인 LG에 오셔서 넘 기뻐요.,1
22113,역시 연아 누님은 넘사벽이에요.,1
22114,언제나 힘이 되도록 지켜보고 있을께요~!,1
22115,퀸 유나~,1
22116, 글만 올려줘도 행복한데 컴백하면 얼마나 감격스러울까ㅜㅜㅠ,1
22117,작은힘이나마 백주부님 응원합니다...,1
22118,상대 타자들을 압도 할 만한 터프한 턱수염 와이리 멋있잇는지..,1
22119,  새시대를 주도해나갈 사람 연아양 !,1
22120,오빠오늘은 오빠가 태어난지 7000일되는날이예요!!,1
22121,"정말 ""짱""입니다,,,",1
22122," 스핀의 우아한 자태, 나는 듯 활강할 때의 쿨한 느낌이 얼굴에 다 묻어나고, 그게 연기와 잘 어우러지니, 연아양 경기를 보고 있으면 마치 발레 공연을 보는 것 같은 착각까지 들어요.",1
22123,오늘이랑 어제 춤 완전 짱짱이었어요!!!,1
22124,동수이후 미스터엘지의계보는 용빈이라고 나는 감히이야기하고 싶다,1
22125, 어쩜 저렇게 완벽한사람이 있을까ㅜㅠ,1
22126,피겨를 그렇게 잘하시는데도..,1
22127, 지훈오빠 생일축하해요 ! ㅠㅠ,1
22128,너무 멋졌어,1
22129,홍콩반점 넘 좋아요..,1
22130, 정말 신기하죠ㅠㅜㅠ,1
22131,연아선수덕에 저를 비롯한 많은 사람들이 너무도 행복한 시간을 보냈어요,1
22132,이번 시즌 첫 우승을 축하 합니다~!!!!,1
22133,수비는 이거다!!!,1
22134,해낼줄 알았어요....,1
22135,하루종일 보고 또 봐도 감동적인 프로그램을 보여줘서 감사해요~,1
22136, 아무리 봐도 실수랄 만한 건 안 보이는 완벽한 연기였어요.,1
22137,수줍은 미소 속에 세계를 감탄하게 하는 미소가 있다는 걸 있지 마세요 ^^~,1
22138,: 병규형이 승여비를누르고 올스타 최다득표의 영예를안았습니다,1
22139,백종원님 지나는길에 들리심 그냥 대접하고 싶어요♡♡♡,1
22140, 든든한 5천만국민들 그리고 세계여러나라에 있는 연아선수 팬들이 항상응원하는거 알고계시죠?^^,1
22141,세계 최고인 당신에게 어쩌면 질투와 시기는 당연한 건지도 모릅니다.,1
22142,더 멋진 경기 할 수 있도록응원의 박수 .......,1
22143,웃기는것도 중요하지만 건강이 젤 우선이란거 항상잊지말고 건강도 챙겨가면서 큰웃음도 함께주셨음 좋겠어요!,1
22144, 보고 또 보고 싶은 연기였어요,1
22145, 당신이 편안하시길 ...,1
22146,연아양 너무 자랑스러워요~,1
22147, 세븐틴도 오빠도!,1
22148,대박????????????,1
22149,연아선수.. 정말 수고했어요~,1
22150,안쓰럽기도 하면서도 자랑스러워 하고 있습니다,1
22151,김성근 감독님의 뛰어난 데이타와 지도력에 박수를 보냅니다...,1
22152,그녀가 자랑스럽습니다^^,1
22153,독도팀과 베이징팀의 치열한 감남스타일 뮤직비디오 찍으시는 걸보면서역시 멤버들 짱이시다라고 느겼습니다,1
22154,탄핵집회 이것 저것 뉴스 검색하다가우연히 무도 홈피 갔다가 알게됬는데  용기 있는 행동에 박수를 보냅니다.,1
22155,정말 멋지세요~~~~,1
22156,참 멋있다! 시급도 부럽다!,1
22157,멋진남자..멋진배우..,1
22158,놀란이 비교를 하면 안되는 넘사 감독 제임스 카메론 ㅎㄷㄷ,1
22159,호날두 와 세계최고답다..메시보다 우월한게 한두개가 아니군..호날두는 노력형이고 메시는 천재형..효율적인 축구는 메시가 더 나은듯,1
22160,엑소 너무 인성도 좋고 애들이 착하기도 하고 밝아서 보기 좋았습니다 앞으로도 응원합니다,1
22161,와 윤어 저 사진 넘 이쁘다,1
22162,빌게이츠회장은 여기서도 일등먹네요.참 대단한 인물..,1
22163,그런데 정준영 진짜 잘생겼네,1
22164,두산 진짜 대박 ㅎㅎ 이용찬오고 불펜도 더 단단해졌고,1
22165,우왕 진짜 감동이에요.,1
22166,ㅋㅋㅋㅋ진짜 웃기더라ㅋㅋ예능신 강림ㅋㅋㅋ,1
22167,ㅋㅋㅋ레알 수준ㅋㅋ,1
22168,고생많으셨습니다. 그대의 삶에 박수를 보냅니다.,1
22169,진짜 격투기를 안좋아하지만 처음으로 격투기를보고 전율이란걸 느끼게해준 경기,1
22170,역시 주인님의 나라는 다르다 ㅠㅠ,1
22171,어제 잘하던데 부상 참고 계속 뛴게 멋있다 ㅎㅎ,1
22172,이러려구 사귀나보다 ㅜㅜ,1
22173,둘다 진짜 대단하다...,1
22174,멋지다 대한민국!!,1
22175,넥센 그들은 진저한 영웅이다,1
22176,이청아 진짜 예쁘네.,1
22177,민진웅배우 정말 목소리도 좋고 연기몰입도가 짱이더라 ㅠㅠㅠㅠㅠ,1
22178,저 아들셋인데.몰입해서봤네요..보는동안 멋지다감탄했네요,1
22179,나라는 민주주의를 버렸지만 국민은 다시 찾아냈습니다,1
22180,진심이 느껴지네요.,1
22181,저렇게 일일히 걸어주다니 ㅜㅜㅜ 감동 ㅜㅜㅜ,1
22182,진짜 남일이라 신경끌법도 한데대단하다 멋있다,1
22183,김구라보다는 100 배는 괜찬은 사람인듯!,1
22184,언젠가 어디선가 좋은날 계속 사랑하고 있길 바라며...안녕 도깨비. ㅠㅠ,1
22185,둥글고 아름다운 푸른별 지구.,1
22186,꼬부기 정말 귀여워요 ㅋㅋ,1
22187,나도의경나왓지만 저런모습보기좋네요,1
22188,그래도 인생드라마는 응팔이다 !-!,1
22189,엘지를 사자. 엘지가 이제 최고다.,1
22190,와아아아아아아아아아아아아 정말 진짜 남자다 !!!!!!!,1
22191,와 코리안시리즈 재패의 기운이 엘지를 향해있다,1
22192,수란 음색 쩐다,1
22193,요즘 보기 드물게 우직하고 순수하신 분 그래도 몸은 챙겨가며 방송하세요,1
22194,박초롱 윤보미 정은지 손나은 홍유경 김남주 오하영 에이핑크♡핑크판다 영원하자!!,1
22195,엑소처첨 밀린셀러 꼭하는 가수가 될길바래여~,1
22196,대박좋다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ유지태라니!!!개대된당ㅋㅋㅋㅋㅋ저번에 전화연결 실패해서 쟈나횽 시무룩했는데 드디어 ㅋㅋㅋㅋ,1
22197,외압에 흔들리지 않는 강력한 지도자,1
22198,모든장면이정말명장면이었습니다 ㅠㅠ,1
22199,이뿐만 아니라 일본은 머든지 아이디어가 기발한 나라같다,1
22200,진짜 너무너무 고마워요,1
22201,원더걸스는 역사에 남을 아이돌임,1
22202,마음씨도 착한 송송 커플,1
22203,우리 모두가 다 고맙고 좋은 대한민국 국민이구나 싶네요,1
22204,중국은 이렇게 숨은 인재들이 많구만,1
22205,근데 김소은 연기 잘하네,1
22206,여자 몸매 쥑이네.,1
22207,티저보고 괜찮네 했는데 진짜만드네,1
22208,몇번을 봐도 몰랐는데 진짜 대단한 드라마다!!!,1
22209,"조선 최고의 로맨티스트 직진 벤츠남 이영ㅠㅠ 박보검의 눈빛, 감정 연기가 진실되고 뭉클했다",1
22210,급속 충전 강추.. 배터리 걱정이 없움..,1
22211,재덕아~~넌 정말 천사같이 잘생겼어!!!^^,1
22212,딘딘이 의외로 잘생겼네 무도에서 보니 못생겼던데.,1
22213,마지막까지 멋있다 전병두 선수!!!!!,1
22214,이런상황도 같이 헤쳐나가서 이뤄내는게 진짜 무한도전인거같다,1
22215,사람보다 낫다. 백배 천배...,1
22216,하나님이 나타나서 기적을 행하셨다.,1
22217,군대 갔다와서 더 멋있어진거 같다,1
22218,국민이 신뢰하며 보고있는 방송..응원합니다,1
22219,엘지 엔씨한테 떨어져도 상관업다 기아전 넥센전 정말 감동이였다 이만큼 감동준 선수 스텝한테 감사한다.,1
22220,최고의 명승부 잘 싸웠습니다 스오?,1
22221,저런 눈빛 가진 남자가 한국에 몇 있을것 같냐. 알랭들롱에 버금가는 눈빛이다.,1
22222,박신혜 이쁘다 ㅎㅎㅎ,1
22223,완전 감동적이네~!,1
22224,수고했어요 자랑스런 나의우상~^^,1
22225,얼굴도 예쁜데 알뜰하니 살림도 잘하던데.. 앞으로 행복하셨으면 좋겠어요,1
22226,익스 이상미 누나 진짜 너무 이뻐요,1
22227,여태까지 아무탈 없이 배송해준 기사님들 감사합니다,1
22228,박보검 너무 좋고 구르미그린달빛 너무 재미있어요,1
22229,아쉽지만 좋은노래로 다시 만나요 ?,1
22230,방송으로 봐도 참 착한 청년같다 이런 사람들이 더 잘돼야지~,1
22231,우리 쓰까형님 조근조근 카리스마 정말 멋지십디다,1
22232,존경해요 항상ㅋ,1
22233,오바마는 멋진 대통령이네,1
22234,목 핏줄이 어떻게 연기를 하지? 어제 진짜 깜놀했다요.대단해요~~,1
22235,세단어 노래 정말 감동이에요. 꽃길만 걷자구요~~^^,1
22236,"애국지사의 죽음이 헛되지 않도록, 남은 애국국민들은 목숨걸고 대한민국 지키겠습니다 !!",1
22237,김사부 정체 알기 전후 유연석 눈빛이 확 달라지는데 감정연기 섬세하게 잘 하더라,1
22238,엘지가 독립군 지원한회사 였다는게 왠지 어울린다.... 엘지 흥해라..,1
22239,기사를 깔끔하게 요점정리를 잘해서 쓰셨네요~ㅎㅎ,1
22240,수아레즈의 리버풀을 모두의 리버풀로 만든 클롭은 명장입니다.,1
22241,Day day는 진짜 노래 너무 좋음,1
22242,힘내세요~어릴때부터 팬입니다!!!,1
22243,아주 잘했구먼...,1
22244,이세돌의 위엄......,1
22245,ㅁㅊ 개잘생겼어,1
22246,박영수 특검 사람 참 믿음직하구만그래 ㅎㅎ,1
22247,바리깡으로 미는 사진 보니 원빈이 얼마나 잘생긴건지 알 수 있네요...,1
22248,광희 빅뱅특집 열일했지 인정!!,1
22249,구조 하느라 수고 많으셨어요 ^^,1
22250,진짜 명경기였어요 보면서 탄성이 나왔네요 그리고 버티는게 크,1
22251,해떳습니다.사진찍어보여주고싶네요,1
22252,승짱은 대단합니다..,1
22253,역시 천상 골키퍼 브라보!,1
22254,정말 국가의 영웅이다 이정도면 대접해줘도 된다고 생각한다,1
22255,영화스토리같다ㅠㅠㅠㅠ,1
22256,이강인 대단하다 ㅇㅇㅇㅇㅇㅇ,1
22257,멋지다 괴연 세계최고 선진국이다,1
22258,유재석 대상수상소감 너무 감동적이었다..ㅠ,1
22259,두환이 ㄹㅇ 상황판단 지렸다리 오졌다리~~~,1
22260,멋지다 광주경찰 같은민족입니다 우리가 살고있는 민주주의의 시작은 전라도가 아니었을까요?,1
22261,지금은 조금 늙으셨지만 예전에 영화 나왔을때 진짜 대박이였지.,1
22262,한국인이란게 자랑스러운게 이번이 처음,1
22263,손석희씨가 존경스럽다!!,1
22264,이민호 눈빛 너무 좋음,1
22265,알고보면 정말 훈훈남,1
22266,와 눈썰미!!! 멋지세요 의인이시네요^^,1
22267,오바마 대통령은 끝까지 멋있네,1
22268,마리..너무 귀여운 악녀였어요. 임세미씨 앞으로 응원할게요~!,1
22269,역시갓수근,1
22270,진짜 댄스만 잘하는게 아님..ㅠ다른 상대랑 붙었다면 2라운드도 생각해볼수 있었는데 아쉽네..ㅠ그래도 정말 잘함!,1
22271,정말 아름답고 감동적인 사연입니다,1
22272,종석이 ㅠㅠ 강철 진짜 사랑해요,1
22273,"영화의 한장면 같네요,,정말 축하합니다~~^^",1
22274,보검이 얼굴이 국민드라마다!,1
22275,삼척동자도 다아는 일에 이런얘기를 할수있는 나라가 민주주의 나라 밎구나,1
22276,솔직히 이런 상황에서 안정적으로 착륙하는 기장님들이 대단하다고 느껴진다..,1
22277,오늘 드디어!!! 홧팅!! 1위 꽃길 예약!!!젝키짱!!!,1
22278,원래 연기 잘하죠!,1
22279,내가살면서 영화 같은거 극장에서 2번본거 인터스텔라밖에없음...진짜명작임,1
22280,내 생일 선물인가바,1
22281,니가 합류한 이상 이미 강팀이다. 대호야!~,1
22282,폐지만하지마요 런닝맨 멤버들 케미보는맛에 봤는데 본방은 못봐도 재방은 꼭보는 방송,1
22283,차라리 한솥에서 돈치마요를 사먹여도 저것보다 싸고 맛있다,1
22284,딘딘 얘는 계속 호감인듯,1
22285,차인표 라미란 케스팅 진짜진짜 신의 한수~~!!!,1
22286,ㄱㅊ 엠마왓슨 개이쁨,1
22287,시민의 수준이 훨씬 높네,1
22288,첼시는 역시 최고야!,1
22289,영지 너무 귀엽다 ㅋㅋㅋ,1
22290,피가되고 살이되는 야신의 말씀........,1
22291,공유!!! 연기신!!!,1
22292,패널티 맞다 무조건~ 그리고 이번경기 기성용 잘한편이였다,1
22293,그래 한혜진은 아무도 대체 할수 없음 그녀만의 아우라 있음,1
22294,진짜 눈빛 하나로 모든 감정을 표현하고 전달하는 배우십니다~어젠 보면서 같이 울었습니다 다들 연기 너무 잘하십니다,1
22295,손흥민 처럼만 해라 ㅎ,1
22296,금발머리 포수시절때 참 좋아했는데,1
22297,마동석씨 할말이 없게 만들정도로 멋찌고 훌륭한 연기에 박수를 보냅니다,1
22298,이열ㅋㅋ역시였군ㅋㅋ행복하세요~,1
22299,유재석님 너무 축하드려요!!!,1
22300,캬 욕 철지게 터트려주네,1
22301,저사진도 드라마한장면같다ㅋㅋㅋ하. ..,1
22302,외모도 착하지만 맘씨도 착하군요!!ㅠㅠ,1
22303,지하철타고다니고. .귀여워 스타병도 없나봐,1
22304,세상 에서 가장 멋있다,1
22305,강정호 클라스ㄷㄷㄷ,1
22306,노래도 뮤비도 퀄 ㅎㄷㄷ 조이 진짜 예쁘고 노래도 잘하는구나,1
22307,조종사 능력 대단 하다!!!!,1
22308,이동욱 넘 귀엽고 연기도 짱 잘하네요~,1
22309,그냥 꽃길만 쭉 걷자 ㅜㅜㅜㅜ 우리 앙순이들???,1
22310,코스타는 월클이다,1
22311,투표 도와주신 원스분들 감사합니다.,1
22312,에바그린은 신의 뜻입니다.,1
22313,용기있는 래퍼,1
22314,멋쟁이네 김광호 아저씨 !,1
22315,오 역시 월클 지성팍 ^^,1
22316,긍정적 에너지 넘쳐서 좋다 딘딘~^^,1
22317,비와외로움 듣고 팬티갈아입었다... 간만에 눈물나는 고음이었다..,1
22318,역시...장꾸준!대박입니당!^^♡,1
22319,슬리피가 진정한 프로다,1
22320,얼굴도예쁘고연기도잘하고다좋아요~♡,1
22321,충분히 훌륭합니다!!,1
22322,JTBC 진심쩐다.... 권력에 맞서네!,1
22323,진짜너무 너무 멋있다!!!!짱,1
22324,감동주는 촛불광장이추운날씨에 대단하신국민들!!,1
22325,민주주의 대통령은 이래야한다~~~,1
22326,잘한다. 특검 최고!!!!!!!!!!♡♡♡♡♡,1
22327,역시 원더걸스 레전드네,1
22328,신화 정말 멋있네요!!,1
22329,구글은 진짜 세계최고의 기업이다.,1
22330,훌륭하십니다. 행복하세요.,1
22331,트리진짜 너무 이쁨 ㅋㅋㅋㅋ,1
22332,똑똑똑..오랜만에 이쁜 느낌으로 기사다운 기사를 쓰는 기자아저씨 만났네..,1
22333,아직 우리나라는 살만 하구나.,1
22334,심지어 작가도 아름답구나,1
22335,브리짓 꿀잼임!!!,1
22336,장시간 운전하는 것도 힘든데~당신들 같은 분이 계셔서 우리 아이들에게 미래가 있습니다.멋지네요~,1
22337,역시 믿고 보는 정동하 무대였음,1
22338,그래도 상을 받아서가 아니라 우리의 오묘한 문맥과 정서를 이해한단 자체가 대단 합니다.,1
22339,멋있는분이시네... 존경합니다,1
22340,안구정화하고싶은분 꼭 보세요ㅎㅎ,1
22341,감동 그 자체...,1
22342,제인구달인줄 알았네요 감동적이예요,1
22343,조정석 너무 좋다!!!!!앞으로도 응원할게요~,1
22344,넘나 자상하고 요리도 잘하네요,1
22345,참 우리 국민들 착하고 또 착하다,1
22346,흑흑 수고들 하셨습니다 감사합니다ㅠㅠ,1
22347,사장님 존경합니다,1
22348,왜 잘생겨보이지? 대접받을 충분한 자격되십니당~ 항상응원해요~,1
22349,정채연 너무 예쁘다 ㅜㅜ,1
22350,속부터 끝까지 멋진 리더 ~ 부럽다 ^^,1
22351,우리도 하나의 한국!!,1
22352,모처럼 시원한 사이다 소식....^^박영수 특검님 .....화이팅!!!!!!,1
22353,금비가 더 잼있더구만 영온공주 너무 예쁨,1
22354,우와 대단한 선택하셨습니다. 존경합니다!,1
22355,서인국 연기 참 디테일하게 잘해 표정연기 최고다 남지현 복시리랑 오래오래 행복해라,1
